id,processid,type,corpus,normalize_corpus,create_time,update_time,add_user,source,mask
6732,renbao,了解保险回执,保险回执的作用,,2019-04-02星期二下午15:644,,,,0
6733,renbao,了解保险回执,保险回执的含义,,2019-04-02星期二下午15:645,,,,0
6734,renbao,了解保险回执,保险回执的意义,,2019-04-02星期二下午15:646,,,,0
6735,renbao,了解保险回执,保险回执是啥,,2019-04-02星期二下午15:647,,,,0
6736,renbao,了解保险回执,给我介绍下保险回执,,2019-04-02星期二下午15:648,,,,0
6737,renbao,了解保险回执,保险回执我搞不清楚,,2019-04-02星期二下午15:649,,,,0
6738,renbao,了解保险回执,我不懂保险回执的意思,,2019-04-02星期二下午15:650,,,,0
6739,renbao,了解保险回执,保险回执包括哪些条目,,2019-04-02星期二下午15:651,,,,0
6740,renbao,了解保险回执,保险回执都有啥,,2019-04-02星期二下午15:652,,,,0
6741,renbao,了解投保单,投保单是什么,,2019-04-02星期二下午15:653,,,,0
6742,renbao,了解投保单,什么是投保单,,2019-04-02星期二下午15:654,,,,0
6743,renbao,了解投保单,投保单的定义,,2019-04-02星期二下午15:655,,,,0
6744,renbao,了解投保单,投保单是什么意思,,2019-04-02星期二下午15:656,,,,0
6745,renbao,了解投保单,投保单的定义,,2019-04-02星期二下午15:657,,,,0
6746,renbao,了解投保单,啥叫投保单,,2019-04-02星期二下午15:658,,,,0
6747,renbao,了解投保单,投保单是干什么的,,2019-04-02星期二下午15:659,,,,0
6748,renbao,了解投保单,投保单的作用,,2019-04-02星期二下午15:660,,,,0
6749,renbao,了解投保单,投保单的含义,,2019-04-02星期二下午15:661,,,,0
6750,renbao,了解投保单,投保单的意义,,2019-04-02星期二下午15:662,,,,0
6751,renbao,了解投保单,投保单是啥,,2019-04-02星期二下午15:663,,,,0
6752,renbao,了解投保单,给我介绍下投保单,,2019-04-02星期二下午15:664,,,,0
6753,renbao,了解投保单,投保单我搞不清楚,,2019-04-02星期二下午15:665,,,,0
6754,renbao,了解投保单,我不懂投保单的意思,,2019-04-02星期二下午15:666,,,,0
6755,renbao,了解投保单,投保单包括哪些条目,,2019-04-02星期二下午15:667,,,,0
6756,renbao,了解投保单,投保单里都有啥,,2019-04-02星期二下午15:668,,,,0
6757,renbao,了解保险责任,什么是保险责任,,2019-04-02星期二下午15:669,,,,0
6758,renbao,了解保险责任,保险责任是什么意思,,2019-04-02星期二下午15:670,,,,0
6759,renbao,了解保险责任,保险责任的定义,,2019-04-02星期二下午15:671,,,,0
6760,renbao,了解保险责任,啥叫保险责任,,2019-04-02星期二下午15:672,,,,0
6761,renbao,了解保险责任,保险责任是干什么的,,2019-04-02星期二下午15:673,,,,0
6762,renbao,了解保险责任,保险责任的作用,,2019-04-02星期二下午15:674,,,,0
6763,renbao,了解保险责任,保险责任的含义,,2019-04-02星期二下午15:675,,,,0
6764,renbao,了解保险责任,保险责任的意义,,2019-04-02星期二下午15:676,,,,0
6765,renbao,了解保险责任,保险责任是啥,,2019-04-02星期二下午15:677,,,,0
6766,renbao,了解保险责任,给我介绍下保险责任,,2019-04-02星期二下午15:678,,,,0
6767,renbao,了解保险责任,保险责任我搞不清楚,,2019-04-02星期二下午15:679,,,,0
6768,renbao,了解保险责任,我不懂保险责任的意思,,2019-04-02星期二下午15:680,,,,0
6769,renbao,了解保险责任,保险责任里都有啥,,2019-04-02星期二下午15:681,,,,0
6770,renbao,了解保险责任,保险责任是什么责任呢,,2019-04-02星期二下午15:682,,,,0
6771,renbao,了解保险责任,我不太明白保险责任,,2019-04-02星期二下午15:683,,,,0
6772,renbao,了解保险责任,保险责任是指什么,,2019-04-02星期二下午15:684,,,,0
6773,renbao,了解保险责任,保险责任包括哪些呢,,2019-04-02星期二下午15:685,,,,0
6774,renbao,了解保险责任,保险责任包含什么责任呢,,2019-04-02星期二下午15:686,,,,0
6775,renbao,了解保险责任,我对保险责任不太了解,,2019-04-02星期二下午15:687,,,,0
6776,renbao,了解保险责任,我对保险责任不是很清楚,,2019-04-02星期二下午15:688,,,,0
6777,renbao,了解保险责任,麻烦详细介绍一下保险责任,,2019-04-02星期二下午15:689,,,,0
6778,renbao,了解保险责任,能仔细介绍一下保险责任吗,,2019-04-02星期二下午15:690,,,,0
6779,renbao,了解责任免除,责任免除是什么意思,,2019-04-02星期二下午15:691,,,,0
6780,renbao,了解责任免除,什么是责任免除,,2019-04-02星期二下午15:692,,,,0
6781,renbao,了解责任免除,责任免除定义,,2019-04-02星期二下午15:693,,,,0
6782,renbao,了解责任免除,责任免除的定义是什么,,2019-04-02星期二下午15:694,,,,0
6783,renbao,了解责任免除,麻烦告诉我一下责任免除的概念,,2019-04-02星期二下午15:695,,,,0
6784,renbao,了解责任免除,责任免除指什么,,2019-04-02星期二下午15:696,,,,0
6785,renbao,了解责任免除,我不知道责任免除的意思能讲一下吗,,2019-04-02星期二下午15:697,,,,0
6786,renbao,了解责任免除,能说一下责任免除的范围吗,,2019-04-02星期二下午15:698,,,,0
6787,renbao,了解责任免除,什么是免责范围,,2019-04-02星期二下午15:699,,,,0
6788,renbao,了解责任免除,可以介绍一下责任免除的范围吗,,2019-04-02星期二下午15:700,,,,0
6798,renbao,了解人身保险,我对这个保险不太了解,,2019-04-02星期二下午15:710,,,,0
6799,renbao,了解人身保险,可以说一下这个保险是干什么的吗,,2019-04-02星期二下午15:711,,,,0
6800,renbao,了解人身保险,这个保险有什么用啊,,2019-04-02星期二下午15:712,,,,0
6802,renbao,了解人身保险,麻烦详细介绍一下这个保险,,2019-04-02星期二下午15:714,,,,0
6803,renbao,了解人身保险,能仔细介绍一下这个保险吗,,2019-04-02星期二下午15:715,,,,0
6804,renbao,询问理赔资料,理赔资料都有哪些,,2019-04-02星期二下午15:716,,,,0
6805,renbao,询问理赔资料,理赔资料都包括哪些,,2019-04-02星期二下午15:717,,,,0
6806,renbao,询问理赔资料,理赔时候需要提交什么资料,,2019-04-02星期二下午15:718,,,,0
6807,renbao,询问理赔资料,理赔需要提交什么材料,,2019-04-02星期二下午15:719,,,,0
6808,renbao,询问理赔资料,申请理赔时要提交什么,,2019-04-02星期二下午15:720,,,,0
6809,renbao,询问理赔资料,申请理赔时要提交东西吗,,2019-04-02星期二下午15:721,,,,0
6810,renbao,询问理赔资料,我不知道申请理赔时需要的资料,,2019-04-02星期二下午15:722,,,,0
6811,renbao,询问理赔资料,我不清楚申请理赔要提交什么东西,,2019-04-02星期二下午15:723,,,,0
6812,renbao,询问理赔资料,能告诉我申请理赔要提交的材料吗,,2019-04-02星期二下午15:724,,,,0
6813,renbao,询问理赔资料,能告诉我申请理赔要提交什么吗,,2019-04-02星期二下午15:725,,,,0
6814,renbao,询问理赔资料,麻烦说一下理赔时要的东西,,2019-04-02星期二下午15:726,,,,0
6815,renbao,询问理赔资料,告诉我一下申请理赔要准备的资料,,2019-04-02星期二下午15:727,,,,0
6816,renbao,询问理赔资料,理赔要准备什么材料吗,,2019-04-02星期二下午15:728,,,,0
6817,renbao,询问理赔资料,可以讲一下理赔时需要的材料吗,,2019-04-02星期二下午15:729,,,,0
6818,renbao,询问如何报案,如何报案,,2019-04-02星期二下午15:730,,,,0
6819,renbao,询问如何报案,报案怎么操作,,2019-04-02星期二下午15:731,,,,0
6820,renbao,询问如何报案,怎么报案,,2019-04-02星期二下午15:732,,,,0
6821,renbao,询问如何报案,出了问题应该去哪里报案呢,,2019-04-02星期二下午15:733,,,,0
6822,renbao,询问如何报案,报案应该打哪个电话,,2019-04-02星期二下午15:734,,,,0
6823,renbao,询问如何报案,报案电话号码是多少啊,,2019-04-02星期二下午15:735,,,,0
6824,renbao,询问如何报案,是通过电话报案吗,,2019-04-02星期二下午15:736,,,,0
6825,renbao,询问如何报案,用什么方式报案呢,,2019-04-02星期二下午15:737,,,,0
6826,renbao,询问如何报案,去哪里报案呢,,2019-04-02星期二下午15:738,,,,0
6827,renbao,询问如何报案,报案是要打电话吗,,2019-04-02星期二下午15:739,,,,0
6828,renbao,询问如何报案,出险后是要报案吗,,2019-04-02星期二下午15:740,,,,0
6829,renbao,询问如何报案,报案要走什么样的流程呢,,2019-04-02星期二下午15:741,,,,0
6830,renbao,询问如何报案,报案有什么方式呢,,2019-04-02星期二下午15:742,,,,0
6831,renbao,投诉,我要投诉,,2019-04-02星期二下午15:743,,,,0
6832,renbao,投诉,怎么投诉,,2019-04-02星期二下午15:744,,,,0
6833,renbao,投诉,我要打你们投诉电话,,2019-04-02星期二下午15:745,,,,0
6834,renbao,投诉,我要投诉你们的业务,,2019-04-02星期二下午15:746,,,,0
6835,renbao,投诉,你们的保险有问题我要投诉,,2019-04-02星期二下午15:747,,,,0
6836,renbao,投诉,你们再这样就投诉了啊,,2019-04-02星期二下午15:748,,,,0
6837,renbao,投诉,是不是想让我投诉你们啊,,2019-04-02星期二下午15:749,,,,0
6838,renbao,投诉,你们烦不烦我要举报你们,,2019-04-02星期二下午15:750,,,,0
6839,renbao,投诉,烦死了我要投诉了,,2019-04-02星期二下午15:751,,,,0
6840,renbao,投诉,我投诉你,,2019-04-02星期二下午15:752,,,,0
6841,renbao,投诉,等着投诉吧,,2019-04-02星期二下午15:753,,,,0
6842,renbao,投诉,是不是找投诉呢,,2019-04-02星期二下午15:754,,,,0
6843,renbao,投诉,再骚扰我投诉你了啊,,2019-04-02星期二下午15:755,,,,0
6844,renbao,投诉,小心我投诉你们,,2019-04-02星期二下午15:756,,,,0
6845,renbao,投诉,投诉电话是多少,,2019-04-02星期二下午15:757,,,,0
6846,renbao,投诉,告诉我你们投诉电话,,2019-04-02星期二下午15:758,,,,0
6847,renbao,投诉,投诉电话号码是什么,,2019-04-02星期二下午15:759,,,,0
6848,renbao,投诉,投诉有哪些途径呢,,2019-04-02星期二下午15:760,,,,0
6849,renbao,投诉,如果有问题可以投诉吧,,2019-04-02星期二下午15:761,,,,0
6850,renbao,询问机构,干什么,,2019-04-02星期二下午15:762,,,,0
6851,renbao,询问机构,你是哪里,,2019-04-02星期二下午15:763,,,,0
6852,renbao,询问机构,给我电话做啥,,2019-04-02星期二下午15:764,,,,0
6853,renbao,询问机构,你是谁,,2019-04-02星期二下午15:765,,,,0
6854,renbao,询问机构,你为什么给我打电话 ,,2019-04-02星期二下午15:766,,,,0
6855,renbao,询问机构,你们公司叫什么,,2019-04-02星期二下午15:767,,,,0
6856,renbao,询问机构,公司介绍,,2019-04-02星期二下午15:768,,,,0
6857,renbao,询问机构,你是做什么的,,2019-04-02星期二下午15:769,,,,0
6858,renbao,询问机构,你是什么公司,,2019-04-02星期二下午15:770,,,,0
6859,renbao,询问机构,你们是什么中心,,2019-04-02星期二下午15:771,,,,0
6860,renbao,询问机构,你是哪里的,,2019-04-02星期二下午15:772,,,,0
6861,renbao,询问机构,我没听清你是哪儿,,2019-04-02星期二下午15:773,,,,0
6862,renbao,询问机构,你干嘛的,,2019-04-02星期二下午15:774,,,,0
6863,renbao,询问机构,什么机构,,2019-04-02星期二下午15:775,,,,0
6864,renbao,询问机构,介绍一下你们公司,,2019-04-02星期二下午15:776,,,,0
6865,renbao,询问机构,能简单说一下你们公司吗,,2019-04-02星期二下午15:777,,,,0
6866,renbao,询问机构,哪个单位,,2019-04-02星期二下午15:778,,,,0
6867,renbao,询问机构,你是哪个公司的,,2019-04-02星期二下午15:779,,,,0
6868,renbao,询问机构,你们公司全名是什么,,2019-04-02星期二下午15:780,,,,0
6869,renbao,询问机构,你们公司是干嘛的,,2019-04-02星期二下午15:781,,,,0
6870,renbao,询问机构,你们是什么单位,,2019-04-02星期二下午15:782,,,,0
6871,renbao,询问机构,你谁啊,,2019-04-02星期二下午15:783,,,,0
6872,renbao,询问机构,你干啥的,,2019-04-02星期二下午15:784,,,,0
6873,renbao,询问机构,你是哪位,,2019-04-02星期二下午15:785,,,,0
6874,renbao,询问机构,你好你是哪的,,2019-04-02星期二下午15:786,,,,0
6875,renbao,询问机构,你有什么事吗,,2019-04-02星期二下午15:787,,,,0
6876,renbao,询问机构,请问你是哪里的客服,,2019-04-02星期二下午15:788,,,,0
6877,renbao,询问机构,你找我什么事,,2019-04-02星期二下午15:789,,,,0
6878,renbao,询问机构,咋啦,,2019-04-02星期二下午15:790,,,,0
6880,renbao,询问机构,你找我干啥呀,,2019-04-02星期二下午15:792,,,,0
6881,renbao,询问机构,干哈呀,,2019-04-02星期二下午15:793,,,,0
6882,renbao,询问机构,有嘛事,,2019-04-02星期二下午15:794,,,,0
6883,renbao,询问机构,有事儿吗,,2019-04-02星期二下午15:795,,,,0
6884,renbao,询问机构,你说你是哪的,,2019-04-02星期二下午15:796,,,,0
6885,renbao,询问机构,你说一下你们公司的名字,,2019-04-02星期二下午15:797,,,,0
6886,renbao,询问机构,你们公司的名称是什么,,2019-04-02星期二下午15:798,,,,0
6887,renbao,询问机构,全称是什么,,2019-04-02星期二下午15:799,,,,0
6888,renbao,询问机构,你们是什么组织,,2019-04-02星期二下午15:800,,,,0
6889,renbao,询问机构,你们是什么企业,,2019-04-02星期二下午15:801,,,,0
6890,renbao,询问回访原因,回访干什么,,2019-04-02星期二下午15:802,,,,0
6891,renbao,询问回访原因,为什么要回访,,2019-04-02星期二下午15:803,,,,0
6892,renbao,询问回访原因,回访做啥,,2019-04-02星期二下午15:804,,,,0
6893,renbao,询问回访原因,回访有啥用,,2019-04-02星期二下午15:805,,,,0
6894,renbao,询问回访原因,回访有什么意义,,2019-04-02星期二下午15:806,,,,0
6895,renbao,询问回访原因,为啥要打电话回访,,2019-04-02星期二下午15:807,,,,0
6896,renbao,询问回访原因,回访是干啥的,,2019-04-02星期二下午15:808,,,,0
6897,renbao,询问回访原因,能说一下回访的作用吗,,2019-04-02星期二下午15:809,,,,0
6898,renbao,询问回访原因,请问这是什么回访,,2019-04-02星期二下午15:810,,,,0
6899,renbao,询问回访原因,麻烦您说一下回访的规则,,2019-04-02星期二下午15:811,,,,0
6900,renbao,询问回访原因,为什么要回访,,2019-04-02星期二下午15:812,,,,0
6921,renbao,了解保险期间,保险期间是什么,,2019-04-02星期二下午15:833,,,,0
6922,renbao,了解保险期间,保险期间是啥,,2019-04-02星期二下午15:834,,,,0
6923,renbao,了解保险期间,什么是保险期间,,2019-04-02星期二下午15:835,,,,0
6924,renbao,了解保险期间,啥叫保险期间,,2019-04-02星期二下午15:836,,,,0
6925,renbao,了解保险期间,保险期间定义,,2019-04-02星期二下午15:837,,,,0
6926,renbao,了解保险期间,保险期间概念,,2019-04-02星期二下午15:838,,,,0
6927,renbao,了解保险期间,保险期间意思,,2019-04-02星期二下午15:839,,,,0
6928,renbao,了解保险期间,保险期间指的是什么,,2019-04-02星期二下午15:840,,,,0
6929,renbao,了解保险期间,保险期间是哪一段时间,,2019-04-02星期二下午15:841,,,,0
6930,renbao,了解保险期间,给我介绍下保险期间,,2019-04-02星期二下午15:842,,,,0
6931,renbao,了解保险期间,保险期间我搞不清楚,,2019-04-02星期二下午15:843,,,,0
6932,renbao,了解保险期间,我不懂保险期间的意思,,2019-04-02星期二下午15:844,,,,0
6933,renbao,了解保险期间,能给我详细讲一下保险期间吗,,2019-04-02星期二下午15:845,,,,0
6934,renbao,了解保险期间,麻烦说一下保险期间的准确定义,,2019-04-02星期二下午15:846,,,,0
6935,renbao,了解保险期间,保险期间是从什么时候开始,,2019-04-02星期二下午15:847,,,,0
6936,renbao,了解保险期间,保险期间是到什么时候结束,,2019-04-02星期二下午15:848,,,,0
6937,renbao,了解保险期间,我想了解一下保险期间的准确概念,,2019-04-02星期二下午15:849,,,,0
6938,renbao,了解交费期间,交费期间是什么？,,2019-04-02星期二下午15:850,,,,0
6939,renbao,了解交费期间,缴费期间是什么？,,2019-04-02星期二下午15:851,,,,0
6940,renbao,了解交费期间,什么是交费期间,,2019-04-02星期二下午15:852,,,,0
6941,renbao,了解交费期间,啥叫缴费期间,,2019-04-02星期二下午15:853,,,,0
6942,renbao,了解交费期间,交费期间定义,,2019-04-02星期二下午15:854,,,,0
6943,renbao,了解交费期间,交费期间概念,,2019-04-02星期二下午15:855,,,,0
6944,renbao,了解交费期间,交费期间意思,,2019-04-02星期二下午15:856,,,,0
6945,renbao,了解交费期间,交费期间指的是什么,,2019-04-02星期二下午15:857,,,,0
6946,renbao,了解交费期间,交费期间是哪一段时间,,2019-04-02星期二下午15:858,,,,0
6947,renbao,了解交费期间,给我介绍下交费期间,,2019-04-02星期二下午15:859,,,,0
6948,renbao,了解交费期间,交费期间我搞不清楚,,2019-04-02星期二下午15:860,,,,0
6949,renbao,了解交费期间,我不懂交费期间的意思,,2019-04-02星期二下午15:861,,,,0
6950,renbao,了解交费期间,能给我详细讲一下交费期间吗,,2019-04-02星期二下午15:862,,,,0
6951,renbao,了解交费期间,麻烦说一下交费期间的准确定义,,2019-04-02星期二下午15:863,,,,0
6952,renbao,了解交费期间,交费期间是从什么时候开始,,2019-04-02星期二下午15:864,,,,0
6953,renbao,了解交费期间,缴费期间是到什么时候结束,,2019-04-02星期二下午15:865,,,,0
6954,renbao,了解交费期间,我想了解一下交费期间的准确概念,,2019-04-02星期二下午15:866,,,,0
7155,renbao,拒绝回访,对不起我不想回访,,2019-04-02星期二下午15:143,,,,0
7156,renbao,拒绝回访,不好意思我不需要,,2019-04-02星期二下午15:143,,,,0
7157,renbao,拒绝回访,回访太麻烦了不用了吧,,2019-04-02星期二下午15:143,,,,0
7158,renbao,拒绝回访,不用了,,2019-04-02星期二下午15:143,,,,0
7159,renbao,拒绝回访,就不回访了吧,,2019-04-02星期二下午15:143,,,,0
7160,renbao,拒绝回访,回访对我来说没用,,2019-04-02星期二下午15:143,,,,0
7161,renbao,未办理保险,我没有办过,,2019-04-02星期二下午15:143,,,,0
7162,renbao,未办理保险,没有印象,,2019-04-02星期二下午15:143,,,,0
7163,renbao,未办理保险,我没有办理过,,2019-04-02星期二下午15:143,,,,0
7164,renbao,已知悉,应该了解吧,,2019-04-02星期二下午15:143,,,,0
7165,renbao,收到保险合同,我拿到了,,2019-04-02星期二下午15:143,,,,0
7166,renbao,未办理保险,我没有办过,,2019-04-02星期二下午15:143,,,,0
7168,renbao,已知悉,都看过了,,2019-04-02星期二下午15:143,,,,0
7173,renbao,收到保险合同,我已经收到保单了,,2019-04-02星期二下午15:143,,,,0
7174,renbao,收到保险合同,哦我看到保单了,,2019-04-02星期二下午15:143,,,,0
7175,renbao,收到保险合同,我有保单了,,2019-04-02星期二下午15:143,,,,0
7176,renbao,收到保险合同,收到保单了,,2019-04-02星期二下午15:143,,,,0
7177,renbao,收到保险合同,已经收到保单啦,,2019-04-02星期二下午15:143,,,,0
7178,renbao,未收到保险合同,我没收到保单,,2019-04-02星期二下午15:254,,,,0
7179,renbao,未收到保险合同,我不知道保单啊,,2019-04-02星期二下午15:254,,,,0
7180,renbao,未收到保险合同,没有收到保单,,2019-04-02星期二下午15:254,,,,0
7181,renbao,未收到保险合同,我不知道有没有收到,,2019-04-02星期二下午15:254,,,,0
7182,renbao,未收到保险合同,从哪儿看保单呢,,2019-04-02星期二下午15:254,,,,0
7183,renbao,未收到保险合同,在哪里收保单呢,,2019-04-02星期二下午15:254,,,,0
7184,renbao,未收到保险合同,我没看到保单呀,,2019-04-02星期二下午15:254,,,,0
7185,renbao,未收到保险合同,怎么能看到保单呢,,2019-04-02星期二下午15:254,,,,0
7186,renbao,未收到保险合同,怎么获取保单呢,,2019-04-02星期二下午15:254,,,,0
7187,renbao,拒绝回访,我不接受回访,,2019-04-02星期二下午15:143,,,,0
7188,renbao,拒绝回访,方便我也不回访,,2019-04-02星期二下午15:143,,,,0
7189,renbao,拒绝回访,我就是不回访,,2019-04-02星期二下午15:143,,,,0
7190,renbao,拒绝回访,我不喜欢回访,,2019-04-02星期二下午15:143,,,,0
7191,renbao,拒绝回访,我不愿意回访,,2019-04-02星期二下午15:143,,,,0
7192,renbao,不知情,没有不是很清楚,,2019-04-02星期二下午15:107,,,,0
7198,renbao,询问理赔资料,怎么进行理赔,,2019-04-02星期二下午15:721,,,,0
7199,renbao,询问保单,保单是什么,,2019-04-02星期二下午15:388,,,,0
7201,renbao,未办理保险,我没买过这个保险,,2019-04-02星期二下午15:143,,,,0
7202,renbao,未办理保险,我好像没有买过这个产品,,2019-04-02星期二下午15:143,,,,0
7203,baseline,否定,不知道,不知道,2018-08-16 17:41:38,,shipeng.wang,,0
7221,,对,是,,2019-04-09 Tue PM 19:17:46,,,,0
7223,,稍后还款,别急会还的,,2019-04-10 Wed PM 13:37:50,,,,0
7224,,银行卡不是我的,不是我的卡,,2019-04-10 Wed PM 15:34:35,,,,0
7225,,银行卡不是我的,谁的卡,,2019-04-10 Wed PM 15:34:38,,,,0
7226,,银行卡不是我的,我捡的卡,,2019-04-10 Wed PM 15:34:40,,,,0
7228,,liucch,d,,2019-04-10 Wed PM 16:07:22,,,,0
7229,,肯定是我的,是我的,,2019-04-10 Wed PM 19:31:23,,,,0
7230,,询问机构YHL,你是哪里的,,2019-04-12 Fri PM 16:48:47,,,,0
7231,,询问机构YHL,什么地方,,2019-04-12 Fri PM 16:48:54,,,,0
7232,,询问机构YHL,什么机构,,2019-04-12 Fri PM 16:48:59,,,,0
7233,,询问机构YHL,你是谁,,2019-04-12 Fri PM 16:49:05,,,,0
7234,,测试节点数,节点,,2019-04-12 Fri PM 17:32:31,,,,0
7235,,傻缺问题,你是傻子吗,,2019-04-15 Mon PM 15:18:37,,,,0
7236,,我的问题,这不是我的问题,,2019-04-15 Mon PM 19:15:36,,,,0
7237,,我的问题,他的问题,,2019-04-15 Mon PM 19:15:45,,,,0
7238,,我的问题,谁的问题,,2019-04-15 Mon PM 19:15:51,,,,0
7239,,测试意图type个数,意图,,2019-04-15 Mon PM 19:39:10,,,,0
7240,,啥子问题,啥子吗,,2019-04-15 Mon PM 21:29:08,,,,0
7241,,啥子问题,啥子嘛,,2019-04-15 Mon PM 21:29:20,,,,0
7242,,你好呀,你是谁啊,,2019-04-16 Tue PM 12:03:31,2019-04-16 Tue PM 17:45:20,,,0
7243,,想说,想,,2019-04-16 Tue PM 15:50:42,,,,0
7244,,意图测试,哈哈哈,,2019-04-17 Wed AM 00:29:46,,,,0
7245,,新建快乐,啥呀,,2019-04-17 Wed PM 16:13:45,,,,0
7246,,新建快乐,你是傻吗,,2019-04-17 Wed PM 16:13:52,,,,0
7247,,新增type验证模型,哈哈哈,,2019-04-17 Wed PM 21:20:35,,,,0
7248,,新增type验证模型,啦啦啦,,2019-04-17 Wed PM 21:20:41,,,,0
7249,,新增type验证模型,晾凉了,,2019-04-17 Wed PM 21:20:46,,,,0
7250,,新增type验证模型,亮亮,,2019-04-17 Wed PM 21:20:53,,,,0
7251,,确认关系,我是哥哥,,2019-04-18 Thu PM 14:13:27,,,,0
7252,,确认关系,我是妹妹,,2019-04-18 Thu PM 14:13:32,,,,0
7253,,新建意图验证玩家呢,你是美女吗,,2019-04-18 Thu PM 14:57:50,2019-04-18 Thu PM 14:58:09,,,0
7254,,新增语义规则一,你好吗,,2019-04-18 Thu PM 15:50:17,,,,0
7255,,新增意图规则二,你是老人吗,,2019-04-18 Thu PM 15:53:30,,,,0
7256,,新增语义规则三,你谁呀,,2019-04-18 Thu PM 16:06:20,,,,0
7257,,我的意图,你猜我是谁,,2019-04-18 Thu PM 16:06:53,,,,0
7258,,我还有意图,你怎么知道我是谁,,2019-04-18 Thu PM 16:11:39,,,,0
7259,,这不是最后一条意图,你终于猜出来我是谁了,,2019-04-18 Thu PM 16:13:05,,,,0
7260,,新增语义规则四,年后买,,2019-04-18 Thu PM 16:13:47,,,,0
7261,,新增语义规则五,王哈哈,,2019-04-18 Thu PM 16:41:10,,,,0
7262,,敏感意图,我在开车,,2019-04-18 Thu PM 17:59:33,,,,0
7263,,敏感意图,我在开会,,2019-04-18 Thu PM 17:59:33,,,,0
7264,,敏感意图,我在忙,,2019-04-18 Thu PM 17:59:34,,,,0
7265,,敏感意图,我没空,,2019-04-18 Thu PM 17:59:34,,,,0
7267,,确认老人身份,你还好吗,,2019-04-18 Thu PM 20:43:03,,,,0
7268,,确认老人身份,你保证,,2019-04-18 Thu PM 20:43:07,,,,0
7269,,新建意图规则,你还好吗,,2019-04-18 Thu PM 20:44:10,,,,0
7270,,新建意图规则,空一切顺利,,2019-04-18 Thu PM 20:44:16,,,,0
7271,,询问是哪个机构,你们是哪,,2019-04-18 Thu PM 20:48:39,,,,0
7272,,询问是哪个机构,你们哪个公司的,,2019-04-18 Thu PM 20:48:50,,,,0
7273,,再说一遍,你再说一遍,,2019-04-18 Thu PM 21:23:58,,,,0
7274,,再说一遍,你说什么,,2019-04-18 Thu PM 21:24:24,,,,0
7275,,再说一遍,没听清楚,,2019-04-18 Thu PM 21:25:02,,,,0
7277,,再说一遍,你重复一下,,2019-04-18 Thu PM 22:32:27,,,,0
7278,,询问机构机构,你是哪里的,,2019-04-23 Tue PM 16:06:56,,,,0
7279,,询问机构机构,你是什么机构,,2019-04-23 Tue PM 16:07:08,,,,0
7280,ghxinyongkashoucui,查消费明细,我干嘛了就这么多,我干嘛了就这么多,,,haolei.yang,人工导入,0
7281,,顺利开心,上线顺利,,2019-04-24 Wed PM 19:39:44,,,,0
7282,,本人,是我,,2019-04-29 Mon PM 15:15:39,,,,0
7283,,本人,嗯嗯对,,2019-04-29 Mon PM 15:15:46,,,,0
7284,,本人,是,,2019-04-29 Mon PM 15:15:50,,,,0
7285,,询问车贷,是车贷的呗,,2019-05-05 Sun PM 14:36:48,,,,0
7286,,询问车贷,不就车贷吗,,2019-05-05 Sun PM 14:36:57,,,,0
7287,,询问车贷,是车贷吗,,2019-05-05 Sun PM 14:37:06,,,,0
7288,,询问车贷,是不是车贷,,2019-05-05 Sun PM 14:37:14,,,,0
7289,,同意回访,可以,,2019-05-05 Sun PM 17:53:26,,,,0
7290,,同意回访,愿意,,2019-05-05 Sun PM 17:53:31,,,,0
7291,,同意回访,行你说吧,,2019-05-05 Sun PM 17:53:37,,,,0
7292,,同意回访,说嘛,,2019-05-05 Sun PM 17:53:42,,,,0
7293,,同意回访,说吧,,2019-05-05 Sun PM 17:53:55,,,,0
7294,,同意回访,你说,,2019-05-05 Sun PM 17:54:00,,,,0
7295,,同意回访,说吗,,2019-05-05 Sun PM 17:54:05,,,,0
7296,,拒绝回访,不可以,,2019-05-05 Sun PM 17:54:51,,,,0
7297,,拒绝回访,不愿意,,2019-05-05 Sun PM 17:54:57,,,,0
7298,,关联人,认识,,2019-05-05 Sun PM 18:00:22,,,,0
7299,,关联人,我知道他,,2019-05-05 Sun PM 18:00:28,,,,0
7300,,关联人,我认识啊,,2019-05-05 Sun PM 18:00:34,,,,0
7301,,关联人,我认识他,,2019-05-05 Sun PM 18:00:39,,,,0
7302,,锦程用途一装修,我装修了,,2019-05-05 Sun PM 18:03:11,2019-05-05 Sun PM 19:13:23,,,0
7303,,询问回访原因,你们为什么要打电话,,2019-05-05 Sun PM 18:08:22,2019-05-05 Sun PM 18:08:27,,,0
7304,,询问回访原因,为什么要找我,,2019-05-05 Sun PM 18:08:39,,,,0
7305,,询问回访原因,找我有什么事吗,,2019-05-05 Sun PM 18:08:53,,,,0
7306,,询问回访原因,我不知道你们要干嘛,,2019-05-05 Sun PM 18:09:04,,,,0
7307,,询问客服电话,你们客服电话多少,,2019-05-05 Sun PM 18:10:22,,,,0
7308,,询问客服电话,我要联系你们客服,,2019-05-05 Sun PM 18:10:37,,,,0
7309,,询问客服电话,我要转客服,,2019-05-05 Sun PM 18:10:49,,,,0
7310,,询问客服电话,告诉我你们的客服电话,,2019-05-05 Sun PM 18:11:01,,,,0
7311,,询问客服电话,告诉我你们的客服电话,,2019-05-05 Sun PM 18:11:01,,,,0
7312,,遗忘语境,我不记得了,,2019-05-05 Sun PM 18:12:22,,,,0
